0.586592,0.402804
1.25698,0.409813
1.92737,0.417991
2.59777,0.425
3.26816,0.433178
3.93855,0.441355
4.60894,0.450701
5.27933,0.460047
5.94972,0.470561
6.62011,0.482243
7.2067,0.496262
7.96089,0.507944
8.54749,0.524299
9.21788,0.539486
9.88827,0.557009
10.5587,0.574533
11.2291,0.590888
11.8994,0.608411
12.5698,0.623598
13.2402,0.637617
13.9106,0.646963
14.581,0.65514
15.2514,0.66215
15.9218,0.666822
16.5922,0.667991
17.8492,0.673832
19.1899,0.677336
19.8603,0.677336
20.5307,0.678505
21.2011,0.679673
21.8715,0.680841
22.5419,0.682009
23.2961,0.680841
23.9665,0.682009
24.5531,0.684346
25.2235,0.684346
25.8939,0.685514
26.4804,0.686682
