    490,        1.125,         0.25,           0.
    491,        1.125,        0.125,           0.
    492,        1.125,           0.,           0.
    493,           1.,           5.,         0.25
    494,           1.,        4.875,         0.25
    495,           1.,         4.75,         0.25
    496,           1.,        4.625,         0.25
    497,           1.,          4.5,         0.25
    498,           1.,        4.375,         0.25
    499,           1.,         4.25,         0.25
    500,           1.,        4.125,         0.25
    501,           1.,           4.,         0.25
    502,           1.,        3.875,         0.25
    503,           1.,         3.75,         0.25
    504,           1.,        3.625,         0.25
    505,           1.,          3.5,         0.25
    506,           1.,        3.375,         0.25
    507,           1.,         3.25,         0.25
    508,           1.,        3.125,         0.25
    509,           1.,           3.,         0.25
    510,           1.,        2.875,         0.25
    511,           1.,         2.75,         0.25
    512,           1.,        2.625,         0.25
    513,           1.,          2.5,         0.25
    514,           1.,        2.375,         0.25
    515,           1.,         2.25,         0.25
    516,           1.,        2.125,         0.25
    517,           1.,           2.,         0.25
    518,           1.,        1.875,         0.25
    519,           1.,         1.75,         0.25
    520,           1.,        1.625,         0.25
    521,           1.,          1.5,         0.25
    522,           1.,        1.375,         0.25
    523,           1.,         1.25,         0.25
    524,           1.,        1.125,         0.25
    525,           1.,           1.,         0.25
    526,           1.,        0.875,         0.25
    527,           1.,         0.75,         0.25
    528,           1.,        0.625,         0.25
    529,           1.,          0.5,         0.25
    530,           1.,        0.375,         0.25
    531,           1.,         0.25,         0.25
    532,           1.,        0.125,         0.25
    533,           1.,           0.,         0.25
    534,           1.,           5.,        0.125
    535,           1.,        4.875,        0.125
    536,           1.,         4.75,        0.125
    537,           1.,        4.625,        0.125
    538,           1.,          4.5,        0.125
    539,           1.,        4.375,        0.125
    540,           1.,         4.25,        0.125
    541,           1.,        4.125,        0.125
    542,           1.,           4.,        0.125
    543,           1.,        3.875,        0.125
    544,           1.,         3.75,        0.125
    545,           1.,        3.625,        0.125
    546,           1.,          3.5,        0.125
    547,           1.,        3.375,        0.125
    548,           1.,         3.25,        0.125
    549,           1.,        3.125,        0.125
    550,           1.,           3.,        0.125
    551,           1.,        2.875,        0.125
    552,           1.,         2.75,        0.125
    553,           1.,        2.625,        0.125
    554,           1.,          2.5,        0.125
    555,           1.,        2.375,        0.125
    556,           1.,         2.25,        0.125
    557,           1.,        2.125,        0.125
    558,           1.,           2.,        0.125
    559,           1.,        1.875,        0.125
    560,           1.,         1.75,        0.125
    561,           1.,        1.625,        0.125
    562,           1.,          1.5,        0.125
    563,           1.,        1.375,        0.125
    564,           1.,         1.25,        0.125
    565,           1.,        1.125,        0.125
    566,           1.,           1.,        0.125
    567,           1.,        0.875,        0.125
    568,           1.,         0.75,        0.125
    569,           1.,        0.625,        0.125
    570,           1.,          0.5,        0.125
    571,           1.,        0.375,        0.125
    572,           1.,         0.25,        0.125
    573,           1.,        0.125,        0.125
    574,           1.,           0.,        0.125
    575,           1.,           5.,           0.
    576,           1.,        4.875,           0.
    577,           1.,         4.75,           0.
    578,           1.,        4.625,           0.
    579,           1.,          4.5,           0.
    580,           1.,        4.375,           0.
    581,           1.,         4.25,           0.
    582,           1.,        4.125,           0.
    583,           1.,           4.,           0.
    584,           1.,        3.875,           0.
    585,           1.,         3.75,           0.
    586,           1.,        3.625,           0.
    587,           1.,          3.5,           0.
    588,           1.,        3.375,           0.
    589,           1.,         3.25,           0.
    590,           1.,        3.125,           0.
    591,           1.,           3.,           0.
    592,           1.,        2.875,           0.
    593,           1.,         2.75,           0.
    594,           1.,        2.625,           0.
    595,           1.,          2.5,           0.
    596,           1.,        2.375,           0.
    597,           1.,         2.25,           0.
    598,           1.,        2.125,           0.
    599,           1.,           2.,           0.
    600,           1.,        1.875,           0.
    601,           1.,         1.75,           0.
    602,           1.,        1.625,           0.
    603,           1.,          1.5,           0.
    604,           1.,        1.375,           0.
    605,           1.,         1.25,           0.
    606,           1.,        1.125,           0.
    607,           1.,           1.,           0.
    608,           1.,        0.875,           0.
    609,           1.,         0.75,           0.
    610,           1.,        0.625,           0.
    611,           1.,          0.5,           0.
    612,           1.,        0.375,           0.
    613,           1.,         0.25,           0.
    614,           1.,        0.125,           0.
    615,           1.,           0.,           0.
    616,        0.875,           5.,         0.25
    617,        0.875,        4.875,         0.25
    618,        0.875,         4.75,         0.25
    619,        0.875,        4.625,         0.25
    620,        0.875,          4.5,         0.25
    621,        0.875,        4.375,         0.25
    622,        0.875,         4.25,         0.25
    623,        0.875,        4.125,         0.25
    624,        0.875,           4.,         0.25
    625,        0.875,        3.875,         0.25
    626,        0.875,         3.75,         0.25
    627,        0.875,        3.625,         0.25
    628,        0.875,          3.5,         0.25
    629,        0.875,        3.375,         0.25
    630,        0.875,         3.25,         0.25
    631,        0.875,        3.125,         0.25
    632,        0.875,           3.,         0.25
    633,        0.875,        2.875,         0.25
    634,        0.875,         2.75,         0.25
    635,        0.875,        2.625,         0.25
    636,        0.875,          2.5,         0.25
    637,        0.875,        2.375,         0.25
    638,        0.875,         2.25,         0.25
    639,        0.875,        2.125,         0.25
    640,        0.875,           2.,         0.25
    641,        0.875,        1.875,         0.25
    642,        0.875,         1.75,         0.25
    643,        0.875,        1.625,         0.25
    644,        0.875,          1.5,         0.25
    645,        0.875,        1.375,         0.25
    646,        0.875,         1.25,         0.25
    647,        0.875,        1.125,         0.25
    648,        0.875,           1.,         0.25
    649,        0.875,        0.875,         0.25
    650,        0.875,         0.75,         0.25
    651,        0.875,        0.625,         0.25
    652,        0.875,          0.5,         0.25
    653,        0.875,        0.375,         0.25
    654,        0.875,         0.25,         0.25
    655,        0.875,        0.125,         0.25
    656,        0.875,           0.,         0.25
    657,        0.875,           5.,        0.125
    658,        0.875,        4.875,        0.125
    659,        0.875,         4.75,        0.125
    660,        0.875,        4.625,        0.125
    661,        0.875,          4.5,        0.125
    662,        0.875,        4.375,        0.125
